Id,DistrictId,Rooms,Square,LifeSquare,KitchenSquare,Floor,HouseFloor,HouseYear,Ecology_1,Ecology_2,Ecology_3,Social_1,Social_2,Social_3,Healthcare_1,Helthcare_2,Shops_1,Shops_2,Price
10813,11,2,43,28,6,2,5.0,1962,0.038692987000000005,True,True,28,6533,1,1015.0,2,5,True,184141.49177498734
14226,62,2,79,32,6,6,4.0,2015,0.072157581,True,True,2,629,1,30.0,1,3,True,180325.76601073227
1098,101,1,23,15,6,3,5.0,1967,0.225824954,True,True,41,6558,7,1548.0,3,2,True,132427.98762138336
12075,9,2,69,32,6,7,1.0,1977,0.161531741,True,True,25,5648,1,30.0,2,4,True,184267.99732080448
203,33,4,101,22,9,4,5.0,1958,0.051942062,True,True,17,4017,7,800.0,2,3,True,82342.77587335401
14687,62,1,41,32,6,7,15.0,1977,0.072157581,True,True,2,629,1,30.0,1,3,True,111851.66026592258
10887,187,1,44,32,6,5,4.0,1977,0.041116354,True,True,53,14892,4,30.0,1,4,True,94691.9078949868
4687,57,3,63,42,8,5,12.0,1982,0.13321533300000002,True,True,49,11395,3,1406.0,3,4,True,259788.2130944612
11490,74,2,76,32,6,7,22.0,1977,0.075778755,True,True,6,1437,3,30.0,1,2,True,248611.5026762659
14914,1,1,40,20,9,8,17.0,2015,0.007122317,True,True,1,264,2,30.0,1,1,True,102568.34939325982
5650,6,2,62,32,6,20,25.0,1977,0.243204519,True,True,5,1564,2,540.0,1,3,True,193368.61133151315
11111,99,3,60,39,6,9,9.0,1972,0.012338886,True,True,35,5776,1,2078.0,2,4,True,214211.36033263
16587,80,1,31,16,8,18,22.0,1990,0.07542368,True,True,39,8647,2,810.0,1,5,True,155767.03096504026
11854,9,2,55,29,8,4,14.0,2004,0.13012277,True,True,8,1986,2,30.0,1,3,True,62126.66561869497
14726,53,3,84,60,12,18,24.0,2017,0.049637257,True,True,34,7759,2,229.0,1,3,True,359065.2872300612
8798,170,2,42,27,6,5,8.0,1962,0.21843974,True,True,21,4472,6,1450.0,4,7,True,213169.4442852474
1539,6,2,55,32,6,12,13.0,1977,0.243204519,True,True,5,1564,2,540.0,1,3,True,146456.6459480883
13214,23,3,65,61,6,5,4.0,1977,0.034656082000000005,True,True,25,168,2,30.0,1,3,True,131250.9158694752
4280,34,2,61,32,6,26,1.0,2014,0.069753361,True,True,53,13670,4,30.0,1,11,True,286564.4419718113
3592,1,3,86,32,6,17,17.0,1977,0.025609157,True,True,33,5261,2,240.0,3,1,True,275544.2431116402
10636,27,2,59,32,6,5,13.0,1977,0.211401214,True,True,9,1892,2,30.0,1,1,True,149782.29254658072
16543,205,1,43,18,8,12,12.0,2007,0.16909109,True,True,19,3856,10,30.0,2,5,True,220501.566180364
849,62,2,62,64,6,10,1.0,2017,0.072157581,True,True,2,629,1,30.0,1,3,True,158591.394110587
5653,27,2,72,41,13,5,12.0,2012,0.072157581,True,True,2,629,1,30.0,1,3,True,139012.87648175194
7181,27,2,66,32,6,4,16.0,1977,0.017647053,True,True,2,469,2,30.0,1,3,True,178312.31128323273
15204,8,1,38,22,8,2,14.0,1998,0.458174486,True,True,26,4439,1,1130.0,1,5,True,156705.71013115242
12663,6,2,67,32,6,4,17.0,1977,0.243204519,True,True,5,1564,2,540.0,1,3,True,183893.27255396885
12596,62,2,78,77,6,13,17.0,2016,0.072157581,True,True,2,629,1,30.0,1,3,True,209682.66546351282
13290,103,3,67,46,7,16,16.0,1985,0.0006991189999999999,True,True,14,3369,24,4129.0,1,3,True,347550.76680882
2458,48,1,38,32,6,25,24.0,2014,0.041124634,True,True,46,9515,5,30.0,1,10,True,204576.4216359203
8997,74,1,43,32,6,9,17.0,2016,0.075778755,True,True,6,1437,3,30.0,1,2,True,154565.2719404948
11866,28,2,47,30,6,5,5.0,1977,0.118537385,True,True,30,6207,1,1183.0,1,3,True,152641.39877725413
12685,23,1,43,41,6,16,17.0,1977,0.075778755,True,True,6,1437,3,30.0,1,2,True,108406.114816501
15853,54,3,58,41,6,3,5.0,1967,0.006076152,True,True,30,5285,2,645.0,6,6,True,246473.4388291688
16104,27,1,41,32,6,5,19.0,2014,0.211401214,True,True,9,1892,2,30.0,1,1,True,94519.89966429867
3533,120,2,43,28,6,3,9.0,1970,0.341071945,True,True,27,5664,48,2300.0,3,11,True,294050.4068172783
13205,41,2,55,34,8,12,12.0,1983,0.175054867,True,True,36,10055,3,30.0,1,3,True,251414.5821305725
13559,79,1,96,49,22,19,24.0,2016,0.050755569,True,True,24,5469,1,145.0,1,1,True,348962.8612944252
11678,105,1,34,18,6,8,9.0,1975,0.069660344,True,True,31,6119,4,30.0,1,2,True,177058.1307257502
6831,27,1,40,32,6,12,12.0,1977,0.011654127,True,True,4,915,2,30.0,1,3,True,110733.75059936187
16493,21,3,78,46,10,6,12.0,1973,0.034331497,True,True,25,5487,3,30.0,1,4,True,368975.3489368432
4116,88,2,46,31,6,4,9.0,1973,0.127375905,True,True,43,8429,3,30.0,3,9,True,195581.3299508633
1185,1,3,74,77,6,16,17.0,2015,0.007122317,True,True,1,264,2,30.0,1,1,True,228164.8026455539
12961,123,4,116,70,11,4,23.0,2005,0.07542368,True,True,6,2733,2,920.0,1,4,True,445424.56422934897
1724,74,1,36,32,6,3,17.0,1977,0.075778755,True,True,6,1437,3,30.0,1,2,True,127047.78755267592
10848,17,3,80,50,10,16,16.0,1981,0.000991363,True,True,33,6783,3,30.0,1,9,True,387511.73860985687
2737,27,3,123,125,6,5,10.0,2015,0.017647053,True,True,2,469,2,30.0,1,3,True,234194.8370472659
3921,39,1,32,22,6,3,9.0,1969,0.428825818,True,True,25,5011,8,730.0,1,2,True,152631.0902906402
6487,30,2,75,42,14,4,1.0,1977,7.81528e-05,True,True,22,6398,2,1046.0,3,23,True,132039.42225783187
3235,142,3,57,39,6,1,5.0,1961,0.051942062,True,True,17,4017,7,800.0,2,3,True,234382.7450872943
16519,47,1,36,17,6,2,12.0,1977,0.101872465,True,True,23,4583,3,30.0,3,3,True,156261.31116247847
1013,99,3,62,46,6,10,9.0,1973,0.012338886,True,True,35,5776,1,2078.0,2,4,True,219896.8919828708
5444,59,3,101,32,6,17,23.0,1977,0.019508796,True,True,37,7687,11,176.0,5,5,True,546812.0999412654
14244,30,1,40,32,6,17,22.0,1977,7.81528e-05,True,True,22,6398,2,1046.0,3,23,True,126751.45108778682
1776,17,3,69,49,6,4,9.0,1962,0.093442564,True,True,23,4635,5,3300.0,2,4,True,145985.62439632366
8945,39,1,40,22,8,9,21.0,1992,0.428825818,True,True,25,5011,8,730.0,1,2,True,173183.97498035472
2275,176,2,55,35,8,13,16.0,1981,0.300322518,True,True,52,10311,6,30.0,1,9,True,255449.0554903325
470,101,2,45,28,6,4,5.0,1965,0.225824954,True,True,41,6558,7,1548.0,3,2,True,177258.1631392962
12487,130,3,71,45,7,16,16.0,1969,0.21843974,True,True,21,4472,6,1450.0,4,7,True,229983.57792032746
828,90,1,52,10,6,7,5.0,1968,0.265088676,True,True,37,5288,2,1937.0,3,2,True,128808.08735682785
2093,13,1,42,20,8,14,12.0,2004,0.090799103,True,True,74,19083,2,30.0,5,15,True,179353.50296131548
3787,34,2,58,32,6,22,1.0,1977,0.069753361,True,True,53,13670,4,30.0,1,11,True,283312.67099065625
2130,1,1,45,32,6,15,22.0,1977,0.007122317,True,True,1,264,2,30.0,1,1,True,156425.35115085164
13113,27,1,37,32,11,6,13.0,2015,0.017647053,True,True,2,469,2,30.0,1,3,True,137402.09252881786
6429,15,3,78,49,12,4,14.0,2005,0.158249043,True,True,21,5731,2,30.0,1,3,True,310494.8067512488
4178,96,3,74,48,10,6,17.0,1994,0.041116354,True,True,53,14892,4,30.0,1,4,True,275636.6453073813
8608,27,2,62,32,6,2,13.0,1977,0.011654127,True,True,4,915,2,30.0,1,3,True,188644.9077654829
14820,9,1,44,24,8,14,14.0,1989,0.136244425,True,True,11,2370,2,30.0,1,1,True,155126.94804713604
3171,62,1,35,32,6,25,13.0,1977,0.072157581,True,True,2,629,1,30.0,1,3,True,134379.13096154894
9240,90,1,46,18,11,13,22.0,2012,0.265088676,True,True,37,5288,2,1937.0,3,2,True,113913.68795907627
9868,90,2,70,38,14,11,20.0,2008,0.246031548,True,True,22,3151,4,2715.0,3,3,True,349187.7338312828
527,23,2,61,32,6,4,17.0,1977,0.075778755,True,True,6,1437,3,30.0,1,2,True,164174.45695070454
0,0,1,109,84,15,6,15.0,2011,0.319809354,True,True,25,4756,16,2857.0,5,8,True,289034.39187133923
14565,53,1,39,32,6,4,19.0,1977,0.049637257,True,True,34,7759,2,229.0,1,3,True,203671.17529058503
8801,25,3,81,58,15,9,22.0,2018,0.069753361,True,True,53,13670,4,30.0,1,11,True,345028.2418834678
1963,1,1,40,20,9,6,17.0,2015,0.007122317,True,True,1,264,2,30.0,1,1,True,71738.98103424767
12939,57,2,45,29,6,7,5.0,1966,0.13321533300000002,True,True,49,11395,3,1406.0,3,4,True,165476.80710446846
10739,99,2,45,32,6,4,5.0,1971,0.033493708,True,True,66,10573,1,1322.0,3,8,True,171266.94942738526
9273,9,1,43,41,6,12,1.0,2017,0.161531741,True,True,25,5648,1,30.0,2,4,True,140371.21052947227
773,77,3,52,37,6,5,9.0,1977,6.99893e-05,True,True,46,10309,1,240.0,1,16,True,234024.6271059259
2642,31,2,46,28,6,6,5.0,1961,0.151346216,True,True,32,5889,10,830.0,4,1,True,224385.77010075536
12779,101,1,41,27,6,8,12.0,1971,0.225824954,True,True,41,6558,7,1548.0,3,2,True,200567.6729127241
8763,47,2,57,35,8,6,16.0,1980,0.101872465,True,True,23,4583,3,30.0,3,3,True,220920.37409393085
2934,90,2,46,26,6,3,5.0,1967,0.265088676,True,True,37,5288,2,1937.0,3,2,True,183490.32464657628
14896,6,1,38,32,6,8,17.0,1977,0.243204519,True,True,5,1564,2,540.0,1,3,True,142811.25224903118
3890,3,2,46,31,6,5,5.0,1963,0.050900058,True,True,43,10621,1,30.0,2,3,True,161778.43262582144
7492,37,2,58,29,7,12,12.0,1980,0.122190486,True,True,25,4724,2,1308.0,1,3,True,237718.7208302741
15120,27,2,65,56,6,2,1.0,1977,0.017647053,True,True,2,469,2,30.0,1,3,True,148624.36135552294
4504,27,3,52,32,6,8,19.0,2016,0.211401214,True,True,9,1892,2,30.0,1,1,True,161379.06703421788
9096,6,1,41,40,6,13,25.0,2017,0.243204519,True,True,5,1564,2,540.0,1,3,True,141432.02629460994
1855,30,3,80,45,10,25,25.0,1983,7.81528e-05,True,True,22,6398,2,1046.0,3,23,True,384342.6881465891
823,15,2,65,35,12,6,12.0,2006,0.158249043,True,True,21,5731,2,30.0,1,3,True,252415.7648672629
10565,52,2,56,32,6,13,17.0,1977,0.371148999,True,True,34,7065,1,750.0,2,5,True,168671.13851317595
4155,9,2,60,63,6,11,18.0,1977,0.161531741,True,True,25,5648,1,30.0,2,4,True,177896.14456112593
10204,8,2,40,23,6,10,12.0,1970,0.458174486,True,True,26,4439,1,1130.0,1,5,True,166642.5713515241
10053,121,2,55,32,11,7,16.0,1984,0.212515361,True,True,19,3293,16,628.0,3,7,True,297720.313290514
4563,15,1,46,23,10,16,24.0,2011,0.158249043,True,True,21,5731,2,30.0,1,3,True,125278.35291169993
7967,9,1,37,21,7,12,17.0,1993,0.069753361,True,True,53,13670,4,30.0,1,11,True,187899.22196065105
13326,89,3,75,49,7,10,9.0,1961,0.07542368,True,True,25,5027,4,46.0,1,1,True,469497.5351864895
12757,57,3,78,47,10,19,22.0,2000,0.090799103,True,True,74,19083,2,30.0,5,15,True,350921.83441516163
290,58,1,44,32,6,6,17.0,1977,0.43788524,True,True,23,5735,3,1084.0,1,5,True,130633.19950495733
15911,169,2,52,29,8,11,12.0,1979,0.300322518,True,True,52,10311,6,30.0,1,9,True,252355.6069306068
1398,9,1,39,20,8,4,14.0,1993,0.161531741,True,True,25,5648,1,30.0,2,4,True,146525.63401285224
8203,98,2,47,32,6,4,5.0,1962,0.195781053,True,True,23,5212,6,30.0,3,2,True,189565.89794984864
11794,48,3,95,32,6,20,1.0,2014,0.041124634,True,True,46,9515,5,30.0,1,10,True,471527.409281291
9587,80,2,49,30,6,8,9.0,1979,0.07542368,True,True,39,8647,2,810.0,1,5,True,207383.6688981705
474,62,1,45,44,6,6,1.0,2017,0.072157581,True,True,2,629,1,30.0,1,3,True,124727.43119879268
340,103,4,100,59,10,3,14.0,2003,0.014423114,True,True,19,3806,4,30.0,1,3,True,593618.746095871
12863,27,1,36,38,6,2,12.0,1977,0.011654127,True,True,4,915,2,30.0,1,3,True,88623.96004642283
6006,62,3,121,122,6,3,3.0,1977,0.072157581,True,True,2,629,1,30.0,1,3,True,193847.6420158582
11821,27,1,41,32,6,14,19.0,1977,0.211401214,True,True,9,1892,2,30.0,1,1,True,97494.67539860883
9811,21,1,31,21,6,5,5.0,1961,0.034331497,True,True,25,5487,3,30.0,1,4,True,147662.6077076121
2255,8,3,71,48,8,12,14.0,1977,0.458174486,True,True,26,4439,1,1130.0,1,5,True,256118.73714274704
2958,163,2,40,29,6,5,5.0,1964,0.007658515,True,True,35,7077,56,2301.0,3,19,True,197635.33616778665
4443,27,2,62,32,6,11,17.0,1977,0.011654127,True,True,4,915,2,30.0,1,3,True,159778.67598226946
6598,77,2,48,33,6,8,12.0,1976,6.99893e-05,True,True,46,10309,1,240.0,1,16,True,212077.274792156
14351,113,1,42,22,8,8,12.0,1984,0.060753049,True,True,15,2787,2,520.0,1,7,True,246354.0826502177
14990,23,2,48,32,6,6,5.0,1972,0.075778755,True,True,6,1437,3,30.0,1,2,True,141780.23185650609
2119,27,2,49,31,6,6,5.0,1983,0.051815435,True,True,5,1227,2,30.0,1,3,True,117000.38128669599
15887,6,3,77,32,12,4,17.0,1977,0.243204519,True,True,5,1564,2,540.0,1,3,True,207923.6800613399
6572,13,1,41,21,7,11,17.0,2002,0.090799103,True,True,74,19083,2,30.0,5,15,True,175032.09742025455
5978,83,2,55,34,9,8,17.0,1987,0.0077202819999999985,True,True,38,4788,2,30.0,1,4,True,280005.2519777549
4026,66,3,75,48,7,5,5.0,1954,0.161975568,True,True,31,7010,5,4508.0,3,7,True,199227.6938712229
15128,27,1,40,19,10,16,18.0,2015,0.072157581,True,True,2,629,1,30.0,1,3,True,126580.50749792965
759,29,1,36,20,6,7,5.0,1963,0.069660344,True,True,31,6119,4,30.0,1,2,True,80888.40955893055
4470,62,3,89,32,6,13,15.0,1977,0.072157581,True,True,2,629,1,30.0,1,3,True,191229.0989105802
14531,6,2,62,32,6,15,17.0,1977,0.243204519,True,True,5,1564,2,540.0,1,3,True,180371.0167484343
3671,108,2,59,37,8,5,9.0,1956,0.07542368,True,True,25,5027,4,46.0,1,1,True,386773.83686416346
3023,96,1,38,23,8,16,17.0,1997,0.041116354,True,True,53,14892,4,30.0,1,4,True,171460.99676625454
3261,27,3,85,32,6,5,13.0,1977,0.072157581,True,True,2,629,1,30.0,1,3,True,235848.91066042212
6666,1,3,79,32,6,6,17.0,1977,0.007122317,True,True,1,264,2,30.0,1,1,True,240054.438797518
6604,124,2,45,28,6,4,9.0,1970,0.122090347,True,True,29,6566,7,1894.0,4,3,True,214944.6195994289
695,88,3,92,32,6,13,22.0,1977,0.127375905,True,True,43,8429,3,30.0,3,9,True,328241.7478354388
4237,22,2,52,33,9,8,17.0,2011,0.13321533300000002,True,True,49,11395,3,1406.0,3,4,True,205768.69195588704
16048,108,2,47,30,6,3,5.0,1963,0.07542368,True,True,25,5027,4,46.0,1,1,True,224610.68583930077
9164,59,1,39,20,8,16,17.0,1986,0.019508796,True,True,37,7687,11,176.0,5,5,True,216252.1745381247
5097,44,1,41,22,8,7,14.0,1977,0.122190486,True,True,25,4724,2,1308.0,1,3,True,209827.81306987046
11690,132,2,55,32,6,1,4.0,1977,0.306977489,True,True,27,5148,14,1575.0,5,7,True,260146.7256950457
9359,99,3,51,35,6,2,9.0,1973,0.012338886,True,True,35,5776,1,2078.0,2,4,True,201925.40398792934
12240,3,1,41,19,8,7,17.0,1983,0.050900058,True,True,43,10621,1,30.0,2,3,True,153918.52824728267
1082,27,2,43,26,7,5,9.0,1983,0.211401214,True,True,9,1892,2,30.0,1,1,True,91024.13400324773
919,75,2,45,29,6,4,5.0,1964,0.122090347,True,True,29,6566,7,1894.0,4,3,True,196250.25705304148
15687,27,1,34,32,6,8,17.0,1977,0.011654127,True,True,4,915,2,30.0,1,3,True,111624.04772921118
6847,62,3,96,32,6,3,3.0,1977,0.072157581,True,True,2,629,1,30.0,1,3,True,223423.76946882703
1154,34,2,61,61,10,18,25.0,2019,0.069753361,True,True,53,13670,4,30.0,1,11,True,260051.7579922333
7798,94,1,45,42,11,3,1.0,2017,0.282797669,True,True,33,8667,2,30.0,1,6,True,203306.8394720209
3773,89,3,79,45,10,9,17.0,1998,0.1363303,True,True,30,6141,10,262.0,3,6,True,423357.5707034968
2679,186,1,42,20,10,8,17.0,1982,0.007658515,True,True,35,7077,56,2301.0,3,19,True,253077.2231201775
370,6,3,82,78,6,27,25.0,1977,0.243204519,True,True,5,1564,2,540.0,1,3,True,211498.63762749697
16396,27,2,66,60,6,15,19.0,2017,0.017647053,True,True,2,469,2,30.0,1,3,True,186873.21872841415
9295,61,1,38,17,7,2,12.0,1992,0.300322518,True,True,52,10311,6,30.0,1,9,True,201723.0467316861
10377,21,2,38,24,6,6,9.0,1970,0.194489265,True,True,47,8004,3,125.0,3,5,True,129466.24278121088
15649,48,2,83,81,6,7,1.0,2016,0.041124634,True,True,46,9515,5,30.0,1,10,True,388274.79549257655
1175,27,3,83,32,6,3,17.0,1977,0.072157581,True,True,2,629,1,30.0,1,3,True,236682.20464910948
14581,6,1,41,39,6,9,17.0,2017,0.243204519,True,True,5,1564,2,540.0,1,3,True,126752.44932236268
3207,52,3,80,81,6,10,17.0,1977,0.371148999,True,True,34,7065,1,750.0,2,5,True,181796.47620671164
6501,23,3,70,32,6,4,4.0,1977,0.034656082000000005,True,True,25,168,2,30.0,1,3,True,130704.4388946574
11352,44,2,44,29,6,3,9.0,1971,0.122190486,True,True,25,4724,2,1308.0,1,3,True,221886.46594213566
3809,6,1,53,54,6,7,1.0,1977,0.243204519,True,True,5,1564,2,540.0,1,3,True,129606.28290529865
6005,57,3,92,51,11,22,23.0,2007,0.13321533300000002,True,True,49,11395,3,1406.0,3,4,True,451014.5784774851
9083,27,1,42,40,10,12,17.0,2016,0.011654127,True,True,4,915,2,30.0,1,3,True,106518.42161168413
15997,138,2,36,22,6,7,9.0,1968,0.195781053,True,True,23,5212,6,30.0,3,2,True,214654.84228591414
14001,73,1,44,44,6,7,24.0,2014,0.042031587,True,True,37,6856,84,1940.0,2,5,True,381937.40416051116
13434,13,5,52,100,15,2,6.0,1997,0.090799103,True,True,74,19083,2,30.0,5,15,True,622888.8253279161
6312,101,2,46,27,6,6,5.0,1966,0.225824954,True,True,41,6558,7,1548.0,3,2,True,169953.7988242263
6867,48,1,41,38,8,23,1.0,2013,0.041124634,True,True,46,9515,5,30.0,1,10,True,217089.93446942847
8595,143,2,47,31,6,4,5.0,1962,0.049863387,True,True,18,3746,9,75.0,3,1,True,210517.65412219602
644,23,2,64,36,12,16,17.0,2009,0.075778755,True,True,6,1437,3,30.0,1,2,True,232449.69684412066
7122,37,1,38,18,8,5,17.0,1986,0.17891679600000002,True,True,18,3594,4,192.0,1,5,True,222147.33476268747
12625,48,1,38,19,8,2,16.0,1979,0.041124634,True,True,46,9515,5,30.0,1,10,True,189991.99423758022
15173,30,2,62,32,6,19,21.0,1977,7.81528e-05,True,True,22,6398,2,1046.0,3,23,True,174256.26579814553
12269,55,2,57,33,9,6,22.0,2005,0.041365446,True,True,31,5569,2,30.0,1,4,True,277934.3597543377
11396,27,3,85,86,10,3,17.0,2016,0.072157581,True,True,2,629,1,30.0,1,3,True,237651.01434877512
14981,27,2,64,32,6,6,17.0,1977,0.072157581,True,True,2,629,1,30.0,1,3,True,204607.9119496668
6391,1,2,61,32,6,5,24.0,1977,0.007122317,True,True,1,264,2,30.0,1,1,True,140972.87596223038
10058,1,1,39,32,6,14,17.0,1977,0.007122317,True,True,1,264,2,30.0,1,1,True,142273.8988449367
2026,44,3,83,52,10,23,23.0,2008,0.232205084,True,True,24,4860,1,80.0,1,3,True,117667.7428196212
2696,27,2,55,27,8,7,5.0,1991,0.07542368,True,True,11,3097,2,30.0,1,3,True,144381.98099913108
8903,132,1,36,19,6,8,9.0,1982,0.007658515,True,True,35,7077,56,2301.0,3,19,True,214874.48615919767
13032,106,2,62,37,10,5,17.0,2001,0.246031548,True,True,22,3151,4,2715.0,3,3,True,246745.72492517237
4233,27,1,34,21,6,7,5.0,1970,0.051815435,True,True,5,1227,2,30.0,1,3,True,98494.92890917412
8359,53,1,40,20,8,16,16.0,1985,0.049637257,True,True,34,7759,2,229.0,1,3,True,208197.76619204012
3123,90,1,39,24,9,4,12.0,1969,0.265088676,True,True,37,5288,2,1937.0,3,2,True,161610.48443519475
3007,13,1,39,21,7,12,17.0,2004,0.090799103,True,True,74,19083,2,30.0,5,15,True,184312.64764692265
5025,163,2,53,33,8,12,12.0,1984,0.007658515,True,True,35,7077,56,2301.0,3,19,True,395152.2960912981
16679,27,2,69,32,6,6,13.0,1977,0.211401214,True,True,9,1892,2,30.0,1,1,True,150119.14912895506
7700,1,1,44,32,6,17,17.0,1977,0.007122317,True,True,1,264,2,30.0,1,1,True,135253.30325413
9856,58,2,46,27,6,10,9.0,1969,0.050755569,True,True,24,5469,1,145.0,1,1,True,190875.91354442766
7860,20,2,54,26,6,5,23.0,2011,0.019508796,True,True,37,7687,11,176.0,5,5,True,281981.09390709066
1690,27,1,45,22,12,5,22.0,1977,0.017647053,True,True,2,469,2,30.0,1,3,True,155802.45351011286
11422,6,1,49,32,6,2,25.0,1977,0.243204519,True,True,5,1564,2,540.0,1,3,True,138060.93794918538
14110,1,1,44,41,10,2,17.0,2013,0.007122317,True,True,1,264,2,30.0,1,1,True,81453.44979153345
2752,52,2,65,67,6,16,17.0,1977,0.371148999,True,True,34,7065,1,750.0,2,5,True,186142.08714358576
9758,75,1,41,19,8,8,17.0,1999,0.122090347,True,True,29,6566,7,1894.0,4,3,True,201802.71194597386
6236,123,3,70,42,8,6,16.0,1980,0.07542368,True,True,6,2733,2,920.0,1,4,True,327577.3255763727
13917,23,3,81,80,6,17,25.0,1977,0.075778755,True,True,6,1437,3,30.0,1,2,True,218899.44395444368
1739,55,3,75,46,10,16,17.0,1988,0.041365446,True,True,31,5569,2,30.0,1,4,True,184859.13064440328
15241,1,1,42,38,6,6,9.0,2018,0.007122317,True,True,1,264,2,30.0,1,1,True,156934.44008785818
12282,124,2,52,27,7,3,5.0,1953,0.16909109,True,True,19,3856,10,30.0,2,5,True,227114.3731215961
129,60,1,34,18,6,6,5.0,1964,0.341071945,True,True,27,5664,48,2300.0,3,11,True,154170.21903409413
5878,100,2,50,31,8,1,14.0,1973,0.200146802,True,True,23,3975,8,770.0,2,3,True,218026.74477032875
992,56,1,39,19,8,11,17.0,1987,0.07542368,True,True,23,5067,4,30.0,2,6,True,270357.81430340273
10254,93,1,43,21,6,8,9.0,1990,0.041116354,True,True,53,14892,4,30.0,1,4,True,142777.63397234134
3627,27,3,120,118,6,8,1.0,1977,0.072157581,True,True,2,629,1,30.0,1,3,True,275644.7083782612
13259,9,3,82,48,8,14,14.0,1999,0.161531741,True,True,25,5648,1,30.0,2,4,True,272468.69882459746
9062,99,2,48,29,6,3,5.0,1971,0.033493708,True,True,66,10573,1,1322.0,3,8,True,163432.26039440662
7666,27,2,64,32,12,9,25.0,2014,0.017647053,True,True,2,469,2,30.0,1,3,True,173213.2799991526
2942,61,3,64,38,8,8,12.0,1982,0.300322518,True,True,52,10311,6,30.0,1,9,True,255212.27193348817
6076,27,1,48,32,6,8,1.0,1977,0.072157581,True,True,2,629,1,30.0,1,3,True,159768.11318789428
2552,147,2,44,27,6,6,9.0,1966,0.319809354,True,True,25,4756,16,2857.0,5,8,True,244785.3447502624
15018,21,1,59,22,12,14,14.0,2000,0.034331497,True,True,25,5487,3,30.0,1,4,True,256062.64382120428
15447,10,3,78,46,10,5,17.0,1992,0.089039719,True,True,33,7976,5,30.0,1,11,True,285617.0019425589
6172,27,2,92,92,10,2,5.0,1977,0.07542368,True,True,11,3097,2,30.0,1,3,True,116942.67104480596
6093,6,1,41,21,8,7,17.0,2009,0.243204519,True,True,5,1564,2,540.0,1,3,True,147558.65628550874
5277,21,1,34,20,6,4,9.0,1967,0.034331497,True,True,25,5487,3,30.0,1,4,True,87672.25111159566
14722,61,3,64,38,8,4,9.0,1975,0.300322518,True,True,52,10311,6,30.0,1,9,True,291543.73159813427
10546,62,1,46,43,6,4,17.0,2019,0.072157581,True,True,2,629,1,30.0,1,3,True,113909.09942801466
3556,53,2,60,58,6,18,16.0,2016,0.049637257,True,True,34,7759,2,229.0,1,3,True,277487.6202538834
7235,139,2,59,28,9,6,18.0,2010,0.122090347,True,True,29,6566,7,1894.0,4,3,True,283929.01438997826
12068,91,1,31,20,6,4,5.0,1961,0.333891544,True,True,30,6564,1,30.0,1,3,True,151234.76512919014
5173,34,2,61,54,6,14,1.0,2015,0.069753361,True,True,53,13670,4,30.0,1,11,True,279806.6992305174
8134,88,3,86,87,6,5,17.0,2015,0.127375905,True,True,43,8429,3,30.0,3,9,True,371273.3449702344
5607,151,2,55,34,8,17,17.0,1988,0.236108458,True,True,16,3893,27,30.0,3,10,True,303235.4782127288
13774,9,2,54,31,9,7,15.0,2009,0.161531741,True,True,25,5648,1,30.0,2,4,True,210993.9670615708
584,129,1,34,20,6,8,9.0,1970,0.020741326,True,True,24,5613,5,1340.0,2,5,True,174927.40619686304
13996,23,1,38,42,10,3,16.0,2013,0.034656082000000005,True,True,25,168,2,30.0,1,3,True,71623.35758510714
9990,99,2,49,31,6,2,5.0,1968,0.033493708,True,True,66,10573,1,1322.0,3,8,True,182589.23387009595
